6R/1CR/10F/0W|Nick||RCRF,RFCR,CRRF
7R/1CR/9F/0W|Nick||
8R/1CR/8F/0W|hallojasper||CRFR,FRCR,FCRR
10R/2CR/12F/16W|Ami|https://cdn.discordapp.com/attachments/993498640670785648/1012059813674496050/lol.jpg|
