12R/7C/12F/0W|notgreat|https://cdn.discordapp.com/attachments/993498640670785648/1020155052876365875/unknown.png|RCF,RFC,CRF,CFR,WRCF
15R/10C/10F/2W|Ami|https://cdn.discordapp.com/attachments/993498640670785648/1012041394786947162/10.jpg|FRC,FCR,wRCF,wFRC
15R/13C/11F/0W|ecnerwala||WFRC
