4R/0C/9F/0W|Community|https://cdn.discordapp.com/attachments/993498640670785648/1018667735653306378/unknown.png|RCF,RFC,CRF,WRCF,wRCF
5R/0C/7F/0W|Community|https://cdn.discordapp.com/attachments/993498640670785648/1018669616840572959/unknown.png|CFR,FRC,FCR,WFRC,wFRC
